N,dim,pattern,selectivity,qualified,qualified_actual,inline_p50_ms,prefilter_p50_ms,inline_p90_ms,prefilter_p90_ms,latency_gain,recall,inline_qps,prefilter_qps,qps_gain,inline_cpu_pct,prefilter_cpu_pct,inline_main_cpu_pct,prefilter_main_cpu_pct,bottleneck,k,data
20000,768,text AND text,0.1,2000,2000,0.13941503129899502,0.8378430502489209,0.1917890040203929,0.8841799572110176,0.16639755054073097,0.23000000000000004,12325.411843225647,5525.535868204915,0.448304360007401,117.23475416384397,421.41393748706184,40.39180605645045,18.86187234924423,reader-bound,10,clustered
20000,768,num AND tag,0.001,20,20,6.279575056396425,0.09945791680365801,7.319480995647609,0.10447506792843342,63.13801111271079,1.0,,,,,,,,,10,clustered
20000,768,num AND tag,0.002,40,40,3.6477980902418494,0.11371599975973368,4.898881074041128,0.11874199844896793,32.07814289940859,1.0,,,,,,,,,10,clustered
20000,768,num AND tag,0.004,80,80,2.1102660102769732,0.1415159786120057,2.7012339560315013,0.14929496683180332,14.911856816272943,1.0,,,,,,,,,10,clustered
20000,768,num AND tag,0.005,100,100,,,,,,,2804.6993968174443,12790.485382293753,4.560376558289065,410.66155624488835,181.6563861172514,10.415329325051516,40.47778168917014,reader-bound,10,clustered
20000,768,num AND tag,0.007,140,140,1.3215839862823486,0.1906419638544321,1.9942950457334518,0.19957695621997118,6.932282691398765,0.99,,,,,,,,,10,clustered
20000,768,num AND tag,0.01,200,200,0.9670800063759089,0.22522604558616877,1.1482690460979939,0.23110699839890003,4.293819588489448,1.0,,,,,,,,,10,clustered
20000,768,num AND tag,0.02,400,400,0.5572549998760223,0.343831954523921,0.7568199653178453,0.4182029515504837,1.6207190534329847,1.0,9176.602371337967,11296.669717571936,1.2310296622261578,433.95468415482003,440.0913709398912,29.29442375873499,34.69188734886529,reader-bound,10,clustered
20000,768,num AND tag,0.035,700,700,0.5453309277072549,0.6251799641177058,0.7935279281809926,0.8170399814844131,0.872278318254906,1.0,,,,,,,,,10,clustered
20000,768,num AND tag,0.05,1000,1000,0.35849097184836864,0.7980960654094815,0.5470989271998405,0.9249410359188914,0.44918273298896244,1.0,,,,,,,,,10,clustered
20000,768,num AND tag,0.07,1400,1400,0.33981003798544407,1.0231920750811696,0.4767810460180044,1.0637219529598951,0.33210776965653005,1.0,,,,,,,,,10,clustered
20000,768,num AND tag,0.1,2000,2000,0.2725491067394614,1.2965059140697122,0.48204802442342043,1.3414229033514857,0.2102181746968928,1.0,12225.434948730694,3018.184162088964,0.24687744646682916,212.32563712517728,411.75096228366874,39.31956243058839,10.913880928000857,reader-bound,10,clustered
20000,768,num AND tag AND text,0.001,20,20,6.471674074418843,0.10076607577502728,7.437120075337589,0.10468496475368738,64.22473064116991,1.0,,,,,,,,,10,clustered
20000,768,num AND tag AND text,0.002,40,40,3.56094294693321,0.11911895126104355,4.884424968622625,0.12484507169574499,29.894008545538416,1.0,,,,,,,,,10,clustered
20000,768,num AND tag AND text,0.004,80,80,2.1299170330166817,0.15212304424494505,2.6985889999195933,0.16126898117363453,14.001278002214693,1.0,,,,,,,,,10,clustered
20000,768,num AND tag AND text,0.005,100,100,,,,,,,2698.439134914783,12761.9976289523,4.729399845942912,411.6347145707168,192.4216761498259,10.414854224078377,42.43144653560263,reader-bound,10,clustered
20000,768,num AND tag AND text,0.007,140,140,1.2614330044016242,0.19964296370744705,1.7779560294002295,0.20585802849382162,6.318444592167564,0.99,,,,,,,,,10,clustered
20000,768,num AND tag AND text,0.01,200,200,0.9216479957103729,0.22577005438506603,1.154063967987895,0.2416429342702031,4.082241988295047,1.0,,,,,,,,,10,clustered
20000,768,num AND tag AND text,0.02,400,400,0.5534490337595344,0.361702055670321,0.7148049771785736,0.3845030441880226,1.5301241037567785,1.0,9109.93679867821,10327.675487607066,1.1336714749882284,435.72067926346733,441.55742357921815,31.264695664690706,35.76168109977919,reader-bound,10,clustered
20000,768,num AND tag AND text,0.035,700,700,0.5273680435493588,0.64959900919348,0.790613004937768,0.6855879910290241,0.8118362806681633,1.0,,,,,,,,,10,clustered
20000,768,num AND tag AND text,0.05,1000,1000,0.3551290137693286,0.8185768965631723,0.5199559964239597,0.8336590835824609,0.43383708392009585,1.0,,,,,,,,,10,clustered
20000,768,num AND tag AND text,0.07,1400,1400,0.2801879309117794,1.0550320148468018,0.3937630681321025,1.115732011385262,0.26557291813790573,1.0,,,,,,,,,10,clustered
20000,768,num AND tag AND text,0.1,2000,2000,0.2233490813523531,1.3415149878710508,0.32792799174785614,1.3904300285503268,0.16649018711807478,1.0,12041.013940515433,2836.8456359101165,0.2355985675230172,211.4101244364869,412.2082048332413,40.40939441443339,9.920775086239262,reader-bound,10,clustered
20000,768,num AND NOT tag,0.001,20,20,6.670571048744023,0.1009930856525898,7.608406012877822,0.10725099127739668,66.04977960263923,1.0,,,,,,,,,10,clustered
20000,768,num AND NOT tag,0.002,40,40,3.580296994186938,0.1213990617543459,5.023196921683848,0.12477394193410873,29.491965938186247,1.0,,,,,,,,,10,clustered
20000,768,num AND NOT tag,0.004,80,80,2.1977699361741543,0.15107099898159504,2.8749030316248536,0.16188598237931728,14.547927471121762,1.0,,,,,,,,,10,clustered
20000,768,num AND NOT tag,0.005,100,100,,,,,,,2718.218411590894,12767.862237996493,4.697143608310649,410.6339800761284,187.45156304869423,9.918695170920978,40.83590481113286,reader-bound,10,clustered
20000,768,num AND NOT tag,0.007,140,140,1.296236994676292,0.18147006630897522,1.8030559876933694,0.18898490816354752,7.142979671750867,0.99,,,,,,,,,10,clustered
20000,768,num AND NOT tag,0.01,200,200,0.981659977696836,0.21918897982686758,1.196322962641716,0.2358909696340561,4.478600970141049,1.0,,,,,,,,,10,clustered
20000,768,num AND NOT tag,0.02,400,400,0.5741270724684,0.3731020260602236,0.7935179164633155,0.3896330017596483,1.5387937678358474,1.0,8981.125357400226,10690.388980289978,1.190317310456129,437.2311526063399,439.47390596231094,28.320654202910646,33.27090587511281,reader-bound,10,clustered
20000,768,num AND NOT tag,0.035,700,700,0.5313289584591985,0.6062090396881104,0.7393240230157971,0.6284019909799099,0.8764781183938842,1.0,,,,,,,,,10,clustered
20000,768,num AND NOT tag,0.05,1000,1000,0.3444949397817254,0.7748629432171583,0.4921240033581853,0.8059560786932707,0.4445882240172884,1.0,,,,,,,,,10,clustered
20000,768,num AND NOT tag,0.07,1400,1400,0.26861904188990593,1.0039170738309622,0.3837059484794736,1.0590009624138474,0.26757094673651854,1.0,,,,,,,,,10,clustered
20000,768,num AND NOT tag,0.1,2000,2000,0.20260200835764408,1.259047887288034,0.3103570779785514,1.2948549119755626,0.16091684073593507,1.0,11955.116633518332,3031.7206990602326,0.2535918964236832,208.40231273328834,412.33386267087616,39.321191081752524,11.412369243598256,reader-bound,10,clustered
80000,768,numeric,0.001,80,80,8.681540028192103,0.11370505671948195,14.365767943672836,0.16183697152882814,76.35139789437903,1.0,,,,,,,,,10,clustered
80000,768,numeric,0.002,160,160,4.65116195846349,0.10867801029235125,7.414803956635296,0.11818902567029,42.79763630150706,1.0,,,,,,,,,10,clustered
80000,768,numeric,0.004,320,320,2.4753939360380173,0.1493199961259961,3.5119979875162244,0.15547103248536587,16.57777926774979,1.0,,,,,,,,,10,clustered
80000,768,numeric,0.005,400,400,,,,,,,2522.459443662633,12607.581625277639,4.9981305574417165,409.3421415452524,188.57071968896076,8.424717198873234,38.99760956918299,reader-bound,10,clustered
80000,768,numeric,0.007,560,560,1.7985169542953372,0.24190207477658987,2.9515549540519714,0.26096904184669256,7.434896769514559,1.0,,,,,,,,,10,clustered
80000,768,numeric,0.01,800,800,1.2676999904215336,0.3541180631145835,1.8653370207175612,0.4320669686421752,3.5798794878513114,1.0,,,,,,,,,10,clustered
80000,768,numeric,0.02,1600,1600,0.7619590032845736,0.6401250138878822,0.9605439845472574,0.7308110361918807,1.1903284307806015,0.99,9506.338294284193,7258.223331040276,0.7635141004191252,434.74561972294197,429.6129178424688,30.76966714934064,23.839791972761272,reader-bound,10,clustered
80000,768,numeric,0.035,2800,2800,0.47213793732225895,1.0291129583492875,0.7432220736518502,1.054301974363625,0.4587814520182267,0.99,,,,,,,,,10,clustered
80000,768,numeric,0.05,4000,4000,0.37876295391470194,1.443582004867494,0.4923000233247876,1.4717970043420792,0.26237716502254993,1.0,,,,,,,,,10,clustered
80000,768,numeric,0.07,5600,5600,0.3400379791855812,1.9993119640275836,0.4277919651940465,2.0460019586607814,0.1700774993116031,1.0,,,,,,,,,10,clustered
80000,768,numeric,0.1,8000,8000,0.30931795481592417,2.8007880318909883,0.39061601273715496,2.9468219727277756,0.11043961602730934,1.0,11844.820201452747,1434.1212508659266,0.121075814277876,264.97709340844324,406.2848678264064,39.82030531740984,5.44352441667536,reader-bound,10,clustered
80000,768,tag,0.001,80,80,10.064739966765046,0.148685066960752,16.464330023154616,0.15501398593187332,67.69166650354879,1.0,,,,,,,,,10,clustered
80000,768,tag,0.002,160,160,4.787377081811428,0.21088402718305588,7.571874069981277,0.2255369909107685,22.70146841256873,1.0,,,,,,,,,10,clustered
80000,768,tag,0.004,320,320,2.9379070037975907,0.33679103944450617,3.9630860555917025,0.35986793227493763,8.7232338741651,1.0,,,,,,,,,10,clustered
80000,768,tag,0.005,400,400,,,,,,,2161.3203713102303,8875.583052645314,4.106555960172059,408.5634287588047,432.5313511360191,8.429099865169515,27.80913394215507,reader-bound,10,clustered
80000,768,tag,0.007,560,560,1.9977240590378642,0.5613890243694186,3.2702400349080563,0.6121030310168862,3.558537791653144,1.0,,,,,,,,,10,clustered
80000,768,tag,0.01,800,800,1.2463469756767154,0.7739820284768939,1.9032650161534548,0.851292978040874,1.6103048001377764,1.0,,,,,,,,,10,clustered
80000,768,tag,0.02,1600,1600,0.7810040842741728,1.415515085682273,1.0690339840948582,1.4650789089500904,0.5517455039327481,0.99,8256.688712876065,2497.516799864529,0.30248406918498993,428.47398431822273,409.2256921327182,25.32117404429821,8.432529413643893,reader-bound,10,clustered
80000,768,tag,0.035,2800,2800,0.5358461057767272,2.311579999513924,0.8589940844103694,2.3408959386870265,0.2318094575525849,0.99,,,,,,,,,10,clustered
80000,768,tag,0.05,4000,4000,0.4184029530733824,3.081914968788624,0.5688749952241778,3.1832089880481362,0.1357607063500002,1.0,,,,,,,,,10,clustered
80000,768,tag,0.07,5600,5600,0.40902907494455576,4.096949007362127,0.5168080097064376,4.232043051160872,0.09983748252895984,1.0,,,,,,,,,10,clustered
80000,768,tag,0.1,8000,8000,0.37199596408754587,5.388351040892303,0.44908293057233095,5.543070030398667,0.06903706927489711,1.0,12047.727724232414,694.9092333530921,0.05767969274034753,292.12882484747394,403.06704115876937,38.425039355991515,3.445017445801448,reader-bound,10,clustered
80000,768,text,0.001,80,80,13.849676004610956,0.11491903569549322,22.815402946434915,0.11880206875503063,120.51681360526851,1.0,,,,,,,,,10,clustered
80000,768,text,0.002,160,160,5.878559080883861,0.13984902761876583,9.690574021078646,0.14858797658234835,42.035037218199705,1.0,,,,,,,,,10,clustered
80000,768,text,0.004,320,320,3.8535279454663396,0.20963407587260008,5.650927079841495,0.2230888931080699,18.38216391789389,1.0,,,,,,,,,10,clustered
80000,768,text,0.005,400,400,,,,,,,1655.7849752783402,12247.129053980127,7.396569745972821,406.7622575414474,348.4493314119209,6.440815283847523,39.54034966376408,reader-bound,10,clustered
80000,768,text,0.007,560,560,2.4267409462481737,0.39085501339286566,3.9263609796762466,0.4206500016152859,6.208800867571191,1.0,,,,,,,,,10,clustered
80000,768,text,0.01,800,800,1.6679629916325212,0.612598960287869,2.4048149352893233,0.635777018032968,2.7227649731052783,1.0,,,,,,,,,10,clustered
80000,768,text,0.02,1600,1600,0.9348919847980142,1.0582079412415624,1.2685870751738548,1.130747958086431,0.883467179145466,0.99,6188.338174194646,3598.3728076037196,0.5814764329798466,423.62122809739174,413.4406274115722,20.8094638363631,11.911854811377829,reader-bound,10,clustered
80000,768,text,0.035,2800,2800,0.6277080392464995,1.7707609804347157,1.0621750261634588,1.8396020168438554,0.3544849057450991,0.99,,,,,,,,,10,clustered
80000,768,text,0.05,4000,4000,0.5370599683374166,2.514946972951293,0.7608829764649272,2.7155070565640926,0.21354723344610968,1.0,,,,,,,,,10,clustered
80000,768,text,0.07,5600,5600,0.519301975145936,3.3906500320881605,0.7395410211756825,3.5075789783149958,0.15315705550009817,1.0,,,,,,,,,10,clustered
80000,768,text,0.1,8000,8000,0.3934419946745038,4.8659410094842315,0.7100499933585525,5.041319062002003,0.0808563017734173,1.0,11972.394554274213,719.1859496612818,0.060070351540872695,354.90511037058553,402.66537085758284,41.78245759210494,3.445791682155355,reader-bound,10,clustered
80000,768,text OR text,0.001,80,80,15.289333066903055,0.12603402137756348,24.047930957749486,0.13138900976628065,121.31115789045873,1.0,,,,,,,,,10,clustered
80000,768,text OR text,0.002,160,160,6.557408953085542,0.15055504627525806,10.087008937261999,0.16247201710939407,43.55489314583787,1.0,,,,,,,,,10,clustered
80000,768,text OR text,0.004,320,320,4.494921071454883,0.24684402160346508,6.11781794577837,0.2679940080270171,18.20956020022883,1.0,,,,,,,,,10,clustered
80000,768,text OR text,0.005,400,400,,,,,,,1394.8037451762273,11947.3764269907,8.565632597639178,406.13839126279095,383.04264201556697,5.92902760967578,39.98254381863522,reader-bound,10,clustered
80000,768,text OR text,0.007,560,560,2.7452759677544236,0.4244570154696703,4.411350004374981,0.4369410453364253,6.467736113907129,1.0,,,,,,,,,10,clustered
80000,768,text OR text,0.01,800,800,1.7944440478459,0.6113150157034397,2.6991579215973616,0.646608998067677,2.93538356125775,1.0,,,,,,,,,10,clustered
80000,768,text OR text,0.02,1600,1600,0.983942998573184,1.1192669626325369,1.3694210210815072,1.242958940565586,0.8790959006410156,0.99,5117.091253168764,3521.9444400203292,0.6882707901367524,419.59651712058275,413.49960796856016,17.379737395527094,11.913554131146991,reader-bound,10,clustered
80000,768,text OR text,0.035,2800,2800,0.653978087939322,1.830345019698143,1.1273869313299656,1.8757050856947899,0.35729771212597655,0.99,,,,,,,,,10,clustered
80000,768,text OR text,0.05,4000,4000,0.5939910188317299,2.573873964138329,0.8520139381289482,2.7490779757499695,0.23077704157537635,1.0,,,,,,,,,10,clustered
80000,768,text OR text,0.07,5600,5600,0.5001999670639634,3.4886429784819484,0.7112959865480661,3.5788790555670857,0.14337952325566455,1.0,,,,,,,,,10,clustered
80000,768,text OR text,0.1,8000,8000,0.4325190093368292,4.98541200067848,0.628896988928318,5.265099927783012,0.0867569238566374,1.0,11978.129124205878,688.4273814785602,0.057473698466595995,395.3974219656877,403.30616983615226,40.86922294290421,3.447061280650874,reader-bound,10,clustered
80000,768,text AND text,0.001,80,80,0.1906190300360322,0.10550196748226881,0.2388720167800784,0.1106469426304102,1.8067817556868653,0.11000000000000001,,,,,,,,,10,clustered
80000,768,text AND text,0.002,160,160,0.17063901759684086,0.13193802442401648,0.19672291819006205,0.13775506522506475,1.2933270627764508,0.11000000000000001,,,,,,,,,10,clustered
80000,768,text AND text,0.004,320,320,0.16048492398113012,0.17381797078996897,0.18356298096477985,0.18910993821918964,0.9232930476161773,0.12000000000000002,,,,,,,,,10,clustered
80000,768,text AND text,0.005,400,400,,,,,,,12323.602013135156,12304.85989232871,0.9984791686078088,148.6966242345606,232.6041839552706,41.85169887396573,40.90285438196496,client-bound,10,clustered
80000,768,text AND text,0.007,560,560,0.20396907348185778,0.3117130836471915,0.24984998162835836,0.37058605812489986,0.6543487719389975,0.12000000000000002,,,,,,,,,10,clustered
80000,768,text AND text,0.01,800,800,0.20277895964682102,0.4416239680722356,0.22376200649887323,0.4816490691155195,0.45916656320078364,0.13,,,,,,,,,10,clustered
80000,768,text AND text,0.02,1600,1600,0.17934991046786308,0.7436850573867559,0.19940489437431097,0.7968159625306726,0.2411637946553383,0.13,12211.604112357662,6089.948152996633,0.49870173459307005,146.2909979578181,424.2915311939473,40.88266946295926,21.83488581582887,reader-bound,10,clustered
80000,768,text AND text,0.035,2800,2800,0.2035979414358735,1.2466810876503587,0.2423559781163931,1.3221839908510447,0.16331196763367772,0.14,,,,,,,,,10,clustered
80000,768,text AND text,0.05,4000,4000,0.1962040551006794,1.713345991447568,0.21932797972112894,1.8787789158523083,0.11451513942896668,0.17,,,,,,,,,10,clustered
80000,768,text AND text,0.07,5600,5600,0.18834497313946486,2.3553509963676333,0.22392498794943094,2.5040089385583997,0.07996471584486814,0.18,,,,,,,,,10,clustered
80000,768,text AND text,0.1,8000,8000,0.1982289832085371,3.2859949860721827,0.24010695051401854,3.4528010291978717,0.06032540647467155,0.21000000000000002,12195.39539079182,1256.920000707061,0.10306512912702308,148.48369924069,405.29862390082184,41.43731141600651,5.436932759645171,reader-bound,10,clustered
80000,768,num AND tag,0.001,80,80,8.903926936909556,0.14711206313222647,15.045466949231923,0.1560520613566041,60.52479142316546,1.0,,,,,,,,,10,clustered
80000,768,num AND tag,0.002,160,160,4.219183931127191,0.21493900567293167,6.348814000375569,0.22729800548404455,19.62968014073461,1.0,,,,,,,,,10,clustered
80000,768,num AND tag,0.004,320,320,3.039979957975447,0.3570049302652478,4.407553933560848,0.5639020819216967,8.515232424708534,1.0,,,,,,,,,10,clustered
80000,768,num AND tag,0.005,400,400,,,,,,,2365.667126166793,8802.313654224052,3.7208589310225038,409.8903652503536,432.37171175440733,9.417070060165319,27.302461706650288,reader-bound,10,clustered
80000,768,num AND tag,0.007,560,560,1.7935109790414572,0.5780489882454276,2.9674250399693847,0.6021929439157248,3.102697203026622,1.0,,,,,,,,,10,clustered
80000,768,num AND tag,0.01,800,800,1.107388990931213,0.8083910215646029,1.6818459844216704,0.843974994495511,1.3698679987661337,1.0,,,,,,,,,10,clustered
80000,768,num AND tag,0.02,1600,1600,0.6485800258815289,1.4453750336542726,0.8755490416660905,1.4908229932188988,0.4487278462543766,0.99,8840.814929256372,2523.312501389349,0.28541627910783474,433.0134331934927,409.8026201627216,28.272354744592302,8.93032344180265,reader-bound,10,clustered
80000,768,num AND tag,0.035,2800,2800,0.505886971950531,2.336756093427539,0.8248459780588746,2.526819007471204,0.21649113203273998,0.99,,,,,,,,,10,clustered
80000,768,num AND tag,0.05,4000,4000,0.4395520081743598,3.0881320126354694,0.638691009953618,3.186552901752293,0.14233588667060834,1.0,,,,,,,,,10,clustered
80000,768,num AND tag,0.07,5600,5600,0.3999760374426842,4.089984926395118,0.5192700773477554,4.3366210302338,0.09779401260415403,1.0,,,,,,,,,10,clustered
80000,768,num AND tag,0.1,8000,8000,0.34828309435397387,5.2155309822410345,0.4621479893103242,5.435894010588527,0.0667780702559113,1.0,11860.85824581508,720.1849740888628,0.060719465586983885,284.1987748903651,402.398434975881,38.4852507664036,3.443507389769153,reader-bound,10,clustered
80000,768,num AND tag AND text,0.001,80,80,9.496223996393383,0.15260698273777962,15.259687905199826,0.16237306408584118,62.22666765327825,1.0,,,,,,,,,10,clustered
80000,768,num AND tag AND text,0.002,160,160,4.429270979017019,0.2268210519105196,6.759384996257722,0.2343449741601944,19.527600907010857,1.0,,,,,,,,,10,clustered
80000,768,num AND tag AND text,0.004,320,320,2.662066021002829,0.37291005719453096,3.720093984156847,0.4403629573062062,7.138627584973245,1.0,,,,,,,,,10,clustered
80000,768,num AND tag AND text,0.005,400,400,,,,,,,2379.886254373949,8515.349639767188,3.578049003021461,411.5219981521621,433.06805586591554,9.420383090230217,28.30834768848301,reader-bound,10,clustered
80000,768,num AND tag AND text,0.007,560,560,1.8891639774665236,0.6388700567185879,2.8542049694806337,0.6826919270679355,2.95703947555437,1.0,,,,,,,,,10,clustered
80000,768,num AND tag AND text,0.01,800,800,1.5644809463992715,0.8635090198367834,2.033428056165576,1.0776609415188432,1.8117714007144738,1.0,,,,,,,,,10,clustered
80000,768,num AND tag AND text,0.02,1600,1600,0.8048819145187736,1.4955669175833464,1.0194809874519706,1.5419389819726348,0.5381784693521868,0.99,8836.257511477788,2405.2746134107874,0.27220512873085406,433.6996161639573,410.1365165547878,29.773429027273952,8.430859469687297,reader-bound,10,clustered
80000,768,num AND tag AND text,0.035,2800,2800,0.5151450168341398,2.420553006231785,0.8292979327961802,2.5332700461149216,0.21282120883446215,0.99,,,,,,,,,10,clustered
80000,768,num AND tag AND text,0.05,4000,4000,0.43348304461687803,3.2884590327739716,0.5810660077258945,3.40392196085304,0.13181950582221924,1.0,,,,,,,,,10,clustered
80000,768,num AND tag AND text,0.07,5600,5600,0.4012429853901267,4.250386962667108,0.5332600558176637,4.371255985461175,0.0944015189474296,1.0,,,,,,,,,10,clustered
80000,768,num AND tag AND text,0.1,8000,8000,0.35698607098311186,5.6002120254561305,0.4434129223227501,5.760332918725908,0.06374509917846115,1.0,11742.28499048981,679.0352413603513,0.05782820310615085,288.62339157296384,403.084780430165,40.45661215210775,3.449380761627329,reader-bound,10,clustered
80000,768,num AND NOT tag,0.001,80,80,8.700779057107866,0.15437090769410133,14.385862043127418,0.15859201084822416,56.36281594164864,1.0,,,,,,,,,10,clustered
80000,768,num AND NOT tag,0.002,160,160,4.355458891950548,0.2146720653399825,6.903973058797419,0.2297350438311696,20.28889452874401,1.0,,,,,,,,,10,clustered
80000,768,num AND NOT tag,0.004,320,320,2.812393009662628,0.34989207051694393,3.7516659358516335,0.3834549570456147,8.037887241935753,1.0,,,,,,,,,10,clustered
80000,768,num AND NOT tag,0.005,400,400,,,,,,,2418.287679214435,8428.070786136122,3.4851398609754844,410.1479308458729,430.9611453529399,8.916259366214629,26.81094683071285,reader-bound,10,clustered
80000,768,num AND NOT tag,0.007,560,560,1.8018430564552546,0.6044360343366861,2.991433022543788,0.6432590307667851,2.981031828177839,1.0,,,,,,,,,10,clustered
80000,768,num AND NOT tag,0.01,800,800,1.2180210324004292,0.8420359808951616,1.7524330178275704,0.8781549986451864,1.4465189849791942,1.0,,,,,,,,,10,clustered
80000,768,num AND NOT tag,0.02,1600,1600,0.6997720338404179,1.4364300295710564,0.9857550030574203,1.4846289996057749,0.48716054345465215,0.99,9044.2969036985,2492.1048135758674,0.27554433916878235,434.5593207806374,410.143419070098,29.79835342495799,8.431001359361144,reader-bound,10,clustered
80000,768,num AND NOT tag,0.035,2800,2800,0.5245809443295002,2.36548506654799,0.7969220168888569,2.4229950504377484,0.22176464005119845,0.99,,,,,,,,,10,clustered
80000,768,num AND NOT tag,0.05,4000,4000,0.4242249997332692,3.101640962995589,0.5764910019934177,3.1568779377266765,0.13677437356371172,1.0,,,,,,,,,10,clustered
80000,768,num AND NOT tag,0.07,5600,5600,0.3777759848162532,4.108335007913411,0.4908100236207247,4.169289022684097,0.09195354908706008,1.0,,,,,,,,,10,clustered
80000,768,num AND NOT tag,0.1,8000,8000,0.3545949002727866,5.4109669290483,0.4468701081350446,5.682043032720685,0.06553263121405808,1.0,11713.060450560508,718.6014089695442,0.061350439708108634,286.3083234870313,403.10585886716206,39.35509601196307,3.445349221086856,reader-bound,10,clustered
320000,768,numeric,0.001,320,320,11.128527927212417,0.15237601473927498,16.437559970654547,0.16556703485548496,73.03333104133242,1.0,,,,,,,,,10,clustered
320000,768,numeric,0.002,640,640,6.251550978049636,0.3188439877703786,9.726744028739631,0.3420900320634246,19.60692758162279,1.0,,,,,,,,,10,clustered
320000,768,numeric,0.004,1280,1280,3.485815948806703,0.5689479876309633,4.42709494382143,0.73209498077631,6.1267743705734095,0.99,,,,,,,,,10,clustered
320000,768,numeric,0.005,1600,1600,,,,,,,1881.5339801381922,6746.170656004158,3.5854630993742007,407.5006488562454,423.96274488391714,6.931967295245972,20.8506267975697,reader-bound,10,clustered
320000,768,numeric,0.007,2240,2240,1.8959689186885953,0.9404299780726433,2.8186810668557882,0.9721940150484443,2.0160660154350607,1.0,,,,,,,,,10,clustered
320000,768,numeric,0.01,3200,3200,1.5144089702516794,1.2820980045944452,2.053955919109285,1.3893339782953262,1.1811959497828866,1.0,,,,,,,,,10,clustered
320000,768,numeric,0.02,6400,6400,1.1217000428587198,2.4529509246349335,1.2963170884177089,2.8521260246634483,0.45728596996927673,1.0,5206.25829806604,1724.2045340435543,0.33117921457797084,418.14746048682076,406.5398973146922,17.36080796801747,5.942117865744587,reader-bound,10,clustered
320000,768,numeric,0.035,11200,11200,0.9935989510267973,4.584098933264613,1.134895021095872,4.84638602938503,0.2167490199255354,1.0,,,,,,,,,10,clustered
320000,768,numeric,0.05,16000,16000,0.8936550002545118,6.888005067594349,0.9618360782042146,7.791321957483888,0.12974075824346376,1.0,,,,,,,,,10,clustered
320000,768,numeric,0.07,22400,22400,0.7687989855185151,12.239795993082225,0.8724980289116502,13.05903890170157,0.06281142152639066,0.99,,,,,,,,,10,clustered
320000,768,numeric,0.1,32000,32000,0.6655489560216665,20.27809398714453,0.8001809474080801,21.482251933775842,0.032821080543546,0.9800000000000001,11500.603753567637,167.7381190758593,0.014585157672598253,436.22468114422463,400.76067654203877,35.1155922463038,1.4295862421238006,reader-bound,10,clustered
320000,768,tag,0.001,320,320,12.491830042563379,0.3662899835035205,18.713961937464774,0.37583301309496164,34.10366268572375,1.0,,,,,,,,,10,clustered
320000,768,tag,0.002,640,640,6.733285961672664,0.7159700617194176,10.711619979701936,0.7684440352022648,9.404423902170619,1.0,,,,,,,,,10,clustered
320000,768,tag,0.004,1280,1280,3.789694979786873,1.410166034474969,4.809872945770621,1.5124629717320204,2.6874104801409766,0.99,,,,,,,,,10,clustered
320000,768,tag,0.005,1600,1600,,,,,,,1689.241109080952,2174.1671755915727,1.2870674079051092,406.4674532694788,408.5550177166376,6.93123550033216,7.437287943870831,reader-bound,10,clustered
320000,768,tag,0.007,2240,2240,1.9907590467482805,2.305131987668574,3.079541027545929,2.3471079766750336,0.8636204162702839,1.0,,,,,,,,,10,clustered
320000,768,tag,0.01,3200,3200,1.6687819734215736,3.1924020731821656,2.297254977747798,3.3687029499560595,0.522735524901518,1.0,,,,,,,,,10,clustered
320000,768,tag,0.02,6400,6400,1.3120250077918172,5.893843015655875,1.5242170775309205,6.186023936606944,0.22260942551518115,1.0,5026.809659723829,630.4020305143009,0.12540797706450954,416.6275396317728,402.55180402864806,15.87152531930563,3.4448198388759623,reader-bound,10,clustered
320000,768,tag,0.035,11200,11200,1.0803990298882127,11.470785946585238,1.2129880487918854,12.719293008558452,0.0941870099328145,1.0,,,,,,,,,10,clustered
320000,768,tag,0.05,16000,16000,0.9426819160580635,14.901701011694968,1.0706669418141246,15.877451980486512,0.06326002080690249,1.0,,,,,,,,,10,clustered
320000,768,tag,0.07,22400,22400,0.8502249838784337,23.041347041726112,0.9392240317538381,25.389214977622032,0.036899968666707784,0.99,,,,,,,,,10,clustered
320000,768,tag,0.1,32000,32000,0.7086070254445076,37.629880011081696,0.8599760476499796,41.40993591863662,0.018830966913416375,0.9800000000000001,9966.38366273897,88.53743172171365,0.008883606603739928,432.34984412021345,400.26297257524703,30.27938058706431,1.3833973706517755,reader-bound,10,clustered
320000,768,text,0.001,320,320,16.40329393558204,0.23006403353065252,24.371973937377334,0.2736740279942751,71.29881921937421,1.0,,,,,,,,,10,clustered
320000,768,text,0.002,640,640,8.579003042541444,0.5086399614810944,13.810978969559073,0.5647200159728527,16.86655334268367,1.0,,,,,,,,,10,clustered
320000,768,text,0.004,1280,1280,4.8545110039412975,0.9710850426927209,6.332344957627356,1.0583930416032672,4.999058569041727,0.99,,,,,,,,,10,clustered
320000,768,text,0.005,1600,1600,,,,,,,1236.7570307673266,3183.667001122716,2.574205702430864,405.16160327937615,411.78800232692134,5.441730935376237,10.914862712279843,reader-bound,10,clustered
320000,768,text,0.007,2240,2240,2.5060989428311586,1.665400923229754,3.8920550141483545,1.7561030108481646,1.5048021817899666,1.0,,,,,,,,,10,clustered
